SubjectID,subject_cumulative_trial_idx,cond,is_practice,trial_idx,t_now,T_end,switched_now,has_switched,t_start_traj,t_switch_traj,start_traj_height,switch_traj_height,start_traj_theta,switch_traj_theta,first_cond_issepearly,Age,Gender,Comments
0,0,peak-early,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4364997932729784,-0.051364427263071,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,0,peak-early,1.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.6395905774092389,0.0,-0.4364997932729784,-0.051364427263071,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,0,peak-early,1.0,0.0,2.0,10.0,1.0,0.0,2.0,0.0,0.9696134277456662,0.0,-0.4364997932729784,-0.051364427263071,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,0,peak-early,1.0,0.0,3.0,10.0,0.0,1.0,2.0,1.0,0.8999992544456334,0.5131795878053607,-0.4364997932729784,-0.051364427263071,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,0,peak-early,1.0,0.0,4.0,10.0,0.0,1.0,2.0,2.0,0.8303850811456006,0.9967446667274932,-0.4364997932729784,-0.051364427263071,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,0,peak-early,1.0,0.0,5.0,10.0,0.0,1.0,2.0,3.0,0.7607709078455679,0.9333674727049796,-0.4364997932729784,-0.051364427263071,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,0,peak-early,1.0,0.0,6.0,10.0,0.0,1.0,2.0,4.0,0.6911567345455352,0.8699902786824663,-0.4364997932729784,-0.051364427263071,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,0,peak-early,1.0,0.0,7.0,10.0,0.0,1.0,2.0,5.0,0.6215425612455023,0.8066130846599529,-0.4364997932729784,-0.051364427263071,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,0,peak-early,1.0,0.0,8.0,10.0,0.0,1.0,2.0,6.0,0.5519283879454696,0.7432358906374394,-0.4364997932729784,-0.051364427263071,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,0,peak-early,1.0,0.0,9.0,10.0,0.0,1.0,2.0,7.0,0.4823142146454369,0.679858696614926,-0.4364997932729784,-0.051364427263071,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,0,peak-early,1.0,0.0,10.0,10.0,0.0,1.0,2.0,8.0,0.412700041345404,0.6164815025924126,-0.4364997932729784,-0.051364427263071,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,1,peak-early,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679789191984686,0.2286004934092326,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,1,peak-early,1.0,1.0,1.0,10.0,0.0,0.0,1.0,0.0,0.4835639235566248,0.0,0.0679789191984686,0.2286004934092326,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,1,peak-early,1.0,1.0,2.0,10.0,1.0,0.0,2.0,0.0,0.9671278471132496,0.0,0.0679789191984686,0.2286004934092326,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,1,peak-early,1.0,1.0,3.0,10.0,0.0,1.0,2.0,1.0,0.9428469770019396,0.4487120966531942,0.0679789191984686,0.2286004934092326,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,1,peak-early,1.0,1.0,4.0,10.0,0.0,1.0,2.0,2.0,0.8815253779787617,0.8974241933063885,0.0679789191984686,0.2286004934092326,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,1,peak-early,1.0,1.0,5.0,10.0,0.0,1.0,2.0,3.0,0.8202037789555837,0.9549075695524684,0.0679789191984686,0.2286004934092326,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,1,peak-early,1.0,1.0,6.0,10.0,0.0,1.0,2.0,4.0,0.7588821799324057,0.8964522165709512,0.0679789191984686,0.2286004934092326,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,1,peak-early,1.0,1.0,7.0,10.0,0.0,1.0,2.0,5.0,0.6975605809092278,0.8379968635894337,0.0679789191984686,0.2286004934092326,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,1,peak-early,1.0,1.0,8.0,10.0,0.0,1.0,2.0,6.0,0.6362389818860499,0.7795415106079163,0.0679789191984686,0.2286004934092326,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,1,peak-early,1.0,1.0,9.0,10.0,0.0,1.0,2.0,7.0,0.5749173828628719,0.7210861576263989,0.0679789191984686,0.2286004934092326,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,1,peak-early,1.0,1.0,10.0,10.0,0.0,1.0,2.0,8.0,0.5135957838396938,0.6626308046448816,0.0679789191984686,0.2286004934092326,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,2,peak-early,1.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1216078945119401,-0.1815039902274953,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,2,peak-early,1.0,2.0,1.0,10.0,1.0,0.0,1.0,0.0,0.5323702101804625,0.0,-0.1216078945119401,-0.1815039902274953,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,2,peak-early,1.0,2.0,2.0,10.0,0.0,1.0,1.0,1.0,0.9921491354808472,0.5499049734649133,-0.1216078945119401,-0.1815039902274953,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,2,peak-early,1.0,2.0,3.0,10.0,0.0,1.0,1.0,2.0,0.9275902961829428,0.9881023421948192,-0.1216078945119401,-0.1815039902274953,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,2,peak-early,1.0,2.0,4.0,10.0,0.0,1.0,1.0,3.0,0.8630314568850384,0.9225519496647796,-0.1216078945119401,-0.1815039902274953,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,2,peak-early,1.0,2.0,5.0,10.0,0.0,1.0,1.0,4.0,0.798472617587134,0.8570015571347397,-0.1216078945119401,-0.1815039902274953,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,2,peak-early,1.0,2.0,6.0,10.0,0.0,1.0,1.0,5.0,0.7339137782892295,0.7914511646046999,-0.1216078945119401,-0.1815039902274953,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,2,peak-early,1.0,2.0,7.0,10.0,0.0,1.0,1.0,6.0,0.6693549389913251,0.7259007720746602,-0.1216078945119401,-0.1815039902274953,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,2,peak-early,1.0,2.0,8.0,10.0,0.0,1.0,1.0,7.0,0.6047960996934207,0.6603503795446204,-0.1216078945119401,-0.1815039902274953,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,2,peak-early,1.0,2.0,9.0,10.0,0.0,1.0,1.0,8.0,0.5402372603955163,0.5947999870145806,-0.1216078945119401,-0.1815039902274953,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,2,peak-early,1.0,2.0,10.0,10.0,0.0,1.0,1.0,9.0,0.4756784210976119,0.5292495944845408,-0.1216078945119401,-0.1815039902274953,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,3,peak-early,1.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2006108779789337,0.3471265405218983,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,3,peak-early,1.0,3.0,1.0,10.0,0.0,0.0,1.0,0.0,0.4544192751234654,0.0,0.2006108779789337,0.3471265405218983,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,3,peak-early,1.0,3.0,2.0,10.0,1.0,0.0,2.0,0.0,0.9088385502469308,0.0,0.2006108779789337,0.3471265405218983,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,3,peak-early,1.0,3.0,3.0,10.0,0.0,1.0,2.0,1.0,0.9528653687441384,0.4260528704931451,0.2006108779789337,0.3471265405218983,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,3,peak-early,1.0,3.0,4.0,10.0,0.0,1.0,2.0,2.0,0.893902055437231,0.8521057409862902,0.2006108779789337,0.3471265405218983,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,3,peak-early,1.0,3.0,5.0,10.0,0.0,1.0,2.0,3.0,0.8349387421303236,0.963267289058144,0.2006108779789337,0.3471265405218983,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,3,peak-early,1.0,3.0,6.0,10.0,0.0,1.0,2.0,4.0,0.7759754288234163,0.907004148921892,0.2006108779789337,0.3471265405218983,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,3,peak-early,1.0,3.0,7.0,10.0,0.0,1.0,2.0,5.0,0.717012115516509,0.8507410087856399,0.2006108779789337,0.3471265405218983,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,3,peak-early,1.0,3.0,8.0,10.0,0.0,1.0,2.0,6.0,0.6580488022096016,0.7944778686493879,0.2006108779789337,0.3471265405218983,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,3,peak-early,1.0,3.0,9.0,10.0,0.0,1.0,2.0,7.0,0.5990854889026942,0.7382147285131357,0.2006108779789337,0.3471265405218983,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,3,peak-early,1.0,3.0,10.0,10.0,0.0,1.0,2.0,8.0,0.5401221755957869,0.6819515883768837,0.2006108779789337,0.3471265405218983,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,4,peak-early,1.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3142653257000403,-0.2777020052445227,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,4,peak-early,1.0,4.0,1.0,10.0,0.0,0.0,1.0,0.0,0.4321025722050737,0.0,0.3142653257000403,-0.2777020052445227,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,4,peak-early,1.0,4.0,2.0,10.0,0.0,0.0,2.0,0.0,0.8642051444101474,0.0,0.3142653257000403,-0.2777020052445227,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,4,peak-early,1.0,4.0,3.0,10.0,1.0,0.0,3.0,0.0,0.960996986794272,0.0,0.3142653257000403,-0.2777020052445227,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,4,peak-early,1.0,4.0,4.0,10.0,0.0,1.0,3.0,1.0,0.904119283700806,0.5806196157953344,0.3142653257000403,-0.2777020052445227,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,4,peak-early,1.0,4.0,5.0,10.0,0.0,1.0,3.0,2.0,0.8472415806073397,0.9813626193274556,0.3142653257000403,-0.2777020052445227,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,4,peak-early,1.0,4.0,6.0,10.0,0.0,1.0,3.0,3.0,0.7903638775138733,0.9142497417804104,0.3142653257000403,-0.2777020052445227,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,4,peak-early,1.0,4.0,7.0,10.0,0.0,1.0,3.0,4.0,0.7334861744204071,0.8471368642333655,0.3142653257000403,-0.2777020052445227,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,4,peak-early,1.0,4.0,8.0,10.0,0.0,1.0,3.0,5.0,0.6766084713269407,0.7800239866863206,0.3142653257000403,-0.2777020052445227,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,4,peak-early,1.0,4.0,9.0,10.0,0.0,1.0,3.0,6.0,0.6197307682334745,0.7129111091392755,0.3142653257000403,-0.2777020052445227,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,4,peak-early,1.0,4.0,10.0,10.0,0.0,1.0,3.0,7.0,0.5628530651400082,0.6457982315922305,0.3142653257000403,-0.2777020052445227,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,5,peak-early,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1882759780877902,0.0938500925191009,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,5,peak-early,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.5519604464616724,0.0,-0.1882759780877902,0.0938500925191009,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,5,peak-early,0.0,0.0,2.0,10.0,1.0,0.0,2.0,0.0,0.9876375004824254,0.0,-0.1882759780877902,0.0938500925191009,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,5,peak-early,0.0,0.0,3.0,10.0,0.0,1.0,2.0,1.0,0.9219759134699276,0.4775891089685913,-0.1882759780877902,0.0938500925191009,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,5,peak-early,0.0,0.0,4.0,10.0,0.0,1.0,2.0,2.0,0.8563143264574296,0.9551782179371828,-0.1882759780877902,0.0938500925191009,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,5,peak-early,0.0,0.0,5.0,10.0,0.0,1.0,2.0,3.0,0.7906527394449316,0.9448446452049708,-0.1882759780877902,0.0938500925191009,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,5,peak-early,0.0,0.0,6.0,10.0,0.0,1.0,2.0,4.0,0.7249911524324336,0.8839768413905207,-0.1882759780877902,0.0938500925191009,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,5,peak-early,0.0,0.0,7.0,10.0,0.0,1.0,2.0,5.0,0.6593295654199357,0.8231090375760707,-0.1882759780877902,0.0938500925191009,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,5,peak-early,0.0,0.0,8.0,10.0,0.0,1.0,2.0,6.0,0.5936679784074378,0.7622412337616207,-0.1882759780877902,0.0938500925191009,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,5,peak-early,0.0,0.0,9.0,10.0,0.0,1.0,2.0,7.0,0.5280063913949399,0.7013734299471706,-0.1882759780877902,0.0938500925191009,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,5,peak-early,0.0,0.0,10.0,10.0,0.0,1.0,2.0,8.0,0.4623448043824419,0.6405056261327204,-0.1882759780877902,0.0938500925191009,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,6,peak-early,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2406145996471558,-0.0712157913491211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,6,peak-early,0.0,1.0,1.0,10.0,0.0,0.0,1.0,0.0,0.5683802990518452,0.0,-0.2406145996471558,-0.0712157913491211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,6,peak-early,0.0,1.0,2.0,10.0,1.0,0.0,2.0,0.0,0.9839955654591712,0.0,-0.2406145996471558,-0.0712157913491211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,6,peak-early,0.0,1.0,3.0,10.0,0.0,1.0,2.0,1.0,0.917480754785596,0.5184613164680911,-0.2406145996471558,-0.0712157913491211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,6,peak-early,0.0,1.0,4.0,10.0,0.0,1.0,2.0,2.0,0.8509659441120206,0.9954626125222288,-0.2406145996471558,-0.0712157913491211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,6,peak-early,0.0,1.0,5.0,10.0,0.0,1.0,2.0,3.0,0.7844511334384453,0.931749391173222,-0.2406145996471558,-0.0712157913491211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,6,peak-early,0.0,1.0,6.0,10.0,0.0,1.0,2.0,4.0,0.7179363227648701,0.8680361698242155,-0.2406145996471558,-0.0712157913491211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,6,peak-early,0.0,1.0,7.0,10.0,0.0,1.0,2.0,5.0,0.6514215120912947,0.8043229484752089,-0.2406145996471558,-0.0712157913491211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,6,peak-early,0.0,1.0,8.0,10.0,0.0,1.0,2.0,6.0,0.5849067014177194,0.7406097271262022,-0.2406145996471558,-0.0712157913491211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,6,peak-early,0.0,1.0,9.0,10.0,0.0,1.0,2.0,7.0,0.518391890744144,0.6768965057771956,-0.2406145996471558,-0.0712157913491211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,6,peak-early,0.0,1.0,10.0,10.0,0.0,1.0,2.0,8.0,0.4518770800705687,0.613183284428189,-0.2406145996471558,-0.0712157913491211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,7,peak-early,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2245407678126578,-0.4179451061741934,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,7,peak-early,0.0,2.0,1.0,10.0,0.0,0.0,1.0,0.0,0.5632345603159884,0.0,-0.2245407678126578,-0.4179451061741934,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,7,peak-early,0.0,2.0,2.0,10.0,0.0,0.0,2.0,0.0,0.9851232915438696,0.0,-0.2245407678126578,-0.4179451061741934,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,7,peak-early,0.0,2.0,3.0,10.0,1.0,0.0,3.0,0.0,0.9188693609055696,0.0,-0.2245407678126578,-0.4179451061741934,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,7,peak-early,0.0,2.0,4.0,10.0,0.0,1.0,3.0,1.0,0.8526154302672693,0.632089318709889,-0.2245407678126578,-0.4179451061741934,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,7,peak-early,0.0,2.0,5.0,10.0,0.0,1.0,3.0,2.0,0.7863614996289692,0.9710252119293116,-0.2245407678126578,-0.4179451061741934,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,7,peak-early,0.0,2.0,6.0,10.0,0.0,1.0,3.0,3.0,0.7201075689906691,0.9016984327837928,-0.2245407678126578,-0.4179451061741934,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,7,peak-early,0.0,2.0,7.0,10.0,0.0,1.0,3.0,4.0,0.653853638352369,0.8323716536382739,-0.2245407678126578,-0.4179451061741934,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,7,peak-early,0.0,2.0,8.0,10.0,0.0,1.0,3.0,5.0,0.5875997077140688,0.7630448744927552,-0.2245407678126578,-0.4179451061741934,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,7,peak-early,0.0,2.0,9.0,10.0,0.0,1.0,3.0,6.0,0.5213457770757687,0.6937180953472365,-0.2245407678126578,-0.4179451061741934,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,7,peak-early,0.0,2.0,10.0,10.0,0.0,1.0,3.0,7.0,0.4550918464374685,0.6243913162017177,-0.2245407678126578,-0.4179451061741934,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,8,peak-early,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3690503621920694,0.2144918917085133,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,8,peak-early,0.0,3.0,1.0,10.0,0.0,0.0,1.0,0.0,0.6131397173882357,0.0,-0.3690503621920694,0.2144918917085133,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,8,peak-early,0.0,3.0,2.0,10.0,0.0,0.0,2.0,0.0,0.974696673350238,0.0,-0.3690503621920694,0.2144918917085133,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,8,peak-early,0.0,3.0,3.0,10.0,1.0,0.0,3.0,0.0,0.9061333301266564,0.0,-0.3690503621920694,0.2144918917085133,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,8,peak-early,0.0,3.0,4.0,10.0,0.0,1.0,3.0,1.0,0.837569986903075,0.4515708563866021,-0.3690503621920694,0.2144918917085133,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,8,peak-early,0.0,3.0,5.0,10.0,0.0,1.0,3.0,2.0,0.7690066436794936,0.9031417127732042,-0.3690503621920694,0.2144918917085133,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,8,peak-early,0.0,3.0,6.0,10.0,0.0,1.0,3.0,3.0,0.7004433004559121,0.9538813619957076,-0.3690503621920694,0.2144918917085133,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,8,peak-early,0.0,3.0,7.0,10.0,0.0,1.0,3.0,4.0,0.6318799572323306,0.8951695071879926,-0.3690503621920694,0.2144918917085133,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,8,peak-early,0.0,3.0,8.0,10.0,0.0,1.0,3.0,5.0,0.5633166140087491,0.8364576523802776,-0.3690503621920694,0.2144918917085133,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,8,peak-early,0.0,3.0,9.0,10.0,0.0,1.0,3.0,6.0,0.4947532707851676,0.7777457975725626,-0.3690503621920694,0.2144918917085133,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,8,peak-early,0.0,3.0,10.0,10.0,0.0,1.0,3.0,7.0,0.4261899275615861,0.7190339427648476,-0.3690503621920694,0.2144918917085133,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,9,peak-early,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1656869765391596,0.3959819712194038,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,9,peak-early,0.0,4.0,1.0,10.0,0.0,0.0,1.0,0.0,0.5451632230758942,0.0,-0.1656869765391596,0.3959819712194038,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,9,peak-early,0.0,4.0,2.0,10.0,1.0,0.0,2.0,0.0,0.9891823035389048,0.0,-0.1656869765391596,0.3959819712194038,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,9,peak-early,0.0,4.0,3.0,10.0,0.0,1.0,2.0,1.0,0.9238923411830626,0.4173654109304766,-0.1656869765391596,0.3959819712194038,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,9,peak-early,0.0,4.0,4.0,10.0,0.0,1.0,2.0,2.0,0.8586023788272206,0.8347308218609533,-0.1656869765391596,0.3959819712194038,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,9,peak-early,0.0,4.0,5.0,10.0,0.0,1.0,2.0,3.0,0.7933124164713784,0.9665738608863692,-0.1656869765391596,0.3959819712194038,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,9,peak-early,0.0,4.0,6.0,10.0,0.0,1.0,2.0,4.0,0.7280224541155362,0.9112342227945852,-0.1656869765391596,0.3959819712194038,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,9,peak-early,0.0,4.0,7.0,10.0,0.0,1.0,2.0,5.0,0.6627324917596942,0.8558945847028011,-0.1656869765391596,0.3959819712194038,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,9,peak-early,0.0,4.0,8.0,10.0,0.0,1.0,2.0,6.0,0.597442529403852,0.8005549466110171,-0.1656869765391596,0.3959819712194038,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,9,peak-early,0.0,4.0,9.0,10.0,0.0,1.0,2.0,7.0,0.5321525670480098,0.745215308519233,-0.1656869765391596,0.3959819712194038,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,9,peak-early,0.0,4.0,10.0,10.0,0.0,1.0,2.0,8.0,0.4668626046921678,0.689875670427449,-0.1656869765391596,0.3959819712194038,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,10,peak-early,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189514889632417,0.1786370886447211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,10,peak-early,0.0,5.0,1.0,10.0,0.0,0.0,1.0,0.0,0.4719315214192464,0.0,0.1189514889632417,0.1786370886447211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,10,peak-early,0.0,5.0,2.0,10.0,1.0,0.0,2.0,0.0,0.9438630428384928,0.0,0.1189514889632417,0.1786370886447211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,10,peak-early,0.0,5.0,3.0,10.0,0.0,1.0,2.0,1.0,0.9467629404281068,0.4590025595415143,0.1189514889632417,0.1786370886447211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,10,peak-early,0.0,5.0,4.0,10.0,0.0,1.0,2.0,2.0,0.8863382771944698,0.9180051190830286,0.1189514889632417,0.1786370886447211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,10,peak-early,0.0,5.0,5.0,10.0,0.0,1.0,2.0,3.0,0.8259136139608328,0.9512442672513056,0.1189514889632417,0.1786370886447211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,10,peak-early,0.0,5.0,6.0,10.0,0.0,1.0,2.0,4.0,0.765488950727196,0.8918847173195398,0.1189514889632417,0.1786370886447211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,10,peak-early,0.0,5.0,7.0,10.0,0.0,1.0,2.0,5.0,0.7050642874935591,0.8325251673877738,0.1189514889632417,0.1786370886447211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,10,peak-early,0.0,5.0,8.0,10.0,0.0,1.0,2.0,6.0,0.6446396242599222,0.773165617456008,0.1189514889632417,0.1786370886447211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,10,peak-early,0.0,5.0,9.0,10.0,0.0,1.0,2.0,7.0,0.5842149610262852,0.713806067524242,0.1189514889632417,0.1786370886447211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,10,peak-early,0.0,5.0,10.0,10.0,0.0,1.0,2.0,8.0,0.5237902977926483,0.6544465175924761,0.1189514889632417,0.1786370886447211,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,11,peak-early,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1858377830288868,-0.06993832503362,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,11,peak-early,0.0,6.0,1.0,10.0,0.0,0.0,1.0,0.0,0.5512186234754568,0.0,-0.1858377830288868,-0.06993832503362,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,11,peak-early,0.0,6.0,2.0,10.0,1.0,0.0,2.0,0.0,0.9878050322421944,0.0,-0.1858377830288868,-0.06993832503362,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,11,peak-early,0.0,6.0,3.0,10.0,0.0,1.0,2.0,1.0,0.922183458636198,0.5181181580725492,-0.1858377830288868,-0.06993832503362,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,11,peak-early,0.0,6.0,4.0,10.0,0.0,1.0,2.0,2.0,0.8565618850302015,0.9955455128737476,-0.1858377830288868,-0.06993832503362,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,11,peak-early,0.0,6.0,5.0,10.0,0.0,1.0,2.0,3.0,0.7909403114242051,0.9318538656386888,-0.1858377830288868,-0.06993832503362,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,11,peak-early,0.0,6.0,6.0,10.0,0.0,1.0,2.0,4.0,0.7253187378182085,0.8681622184036297,-0.1858377830288868,-0.06993832503362,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,11,peak-early,0.0,6.0,7.0,10.0,0.0,1.0,2.0,5.0,0.659697164212212,0.8044705711685708,-0.1858377830288868,-0.06993832503362,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,11,peak-early,0.0,6.0,8.0,10.0,0.0,1.0,2.0,6.0,0.5940755906062155,0.7407789239335119,-0.1858377830288868,-0.06993832503362,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,11,peak-early,0.0,6.0,9.0,10.0,0.0,1.0,2.0,7.0,0.528454017000219,0.6770872766984528,-0.1858377830288868,-0.06993832503362,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,11,peak-early,0.0,6.0,10.0,10.0,0.0,1.0,2.0,8.0,0.4628324433942224,0.6133956294633939,-0.1858377830288868,-0.06993832503362,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,12,peak-early,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0225290593233202,-0.0896571017046556,1,47,F,The more I kept going or the less I did the opposite would be measured.
0,12,peak-early,0.0,7.0,1.0,10.0,0.0,0.0,1.0,0.0,0.5056964324632783,0.0,-0.0225290593233202,-0.0896571017046556,1,47,F,The more I kept going or the less I did the opposite would be measured.
